Simulation Name,PID,eventName,eventDateTime,isPartOfCompromise,order,scenario,infoRequested,emailSubject,MANIPULATION,Group,country,age_bin,read,EventDate,EventTime,EventDay,EventTimeBin,EventHour,EventTimeBin_OneHour
EWeek 4 - P04 - X,112,MessageRead,2024-09-23 03:12:00,False,4,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,03:12:00,Monday,Night,03,03:00–03:59
EWeek 4 - P04 - X,112,MessageDeleted,2024-09-23 03:11:59,False,4,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,03:11:59,Monday,Night,03,03:00–03:59
EWeek 4 - P04 - X,108,MessageRead,2024-09-23 02:50:01,False,4,P04,X,Electricity Bill,C * DS,C,US United States,25 - 34,5,2024-09-23,02:50:01,Monday,Night,02,02:00–02:59
EWeek 3 - P04 - X  ,116,MessageRead,2024-09-17 03:58:01,False,3,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:58:01,Tuesday,Night,03,03:00–03:59
EWeek 3 - P04 - X  ,118,SuccessfullyDeliveredEmail,2024-09-17 03:14:00,False,3,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:14:00,Tuesday,Night,03,03:00–03:59
EWeek 3 - P04 - X  ,115,SuccessfullyDeliveredEmail,2024-09-17 03:13:56,False,3,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:56,Tuesday,Night,03,03:00–03:59
EWeek 3 - P04 - X  ,116,SuccessfullyDeliveredEmail,2024-09-17 03:13:56,False,3,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:56,Tuesday,Night,03,03:00–03:59
EWeek 3 - P04 - X  ,117,SuccessfullyDeliveredEmail,2024-09-17 03:13:56,False,3,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:56,Tuesday,Night,03,03:00–03:59
EWeek 3 - P04 - X  ,119,SuccessfullyDeliveredEmail,2024-09-17 03:13:56,False,3,P04,X,Electricity Bill,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:56,Tuesday,Night,03,03:00–03:59
EWeek 2 - P04 - X ,107,MessageRead,2024-09-12 10:03:35,False,2,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,10:03:35,Thursday,Morning,10,10:00–10:59
EWeek 2 - P04 - X ,106,SuccessfullyDeliveredEmail,2024-09-12 09:13:30,False,2,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:13:30,Thursday,Morning,09,09:00–09:59
EWeek 2 - P04 - X ,105,SuccessfullyDeliveredEmail,2024-09-12 09:13:29,False,2,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:13:29,Thursday,Morning,09,09:00–09:59
EWeek 2 - P04 - X ,107,SuccessfullyDeliveredEmail,2024-09-12 09:13:28,False,2,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:13:28,Thursday,Morning,09,09:00–09:59
EWeek 2 - P04 - X ,105,MessageRead,2024-09-12 01:15:07,False,2,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,01:15:07,Thursday,Night,01,01:00–01:59
EWeek 1 - P04 - X  ,109,MessageRead,2024-09-04 08:31:07,False,1,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-04,08:31:07,Wednesday,Morning,08,08:00–08:59
EWeek 1 - P04 - X  ,110,SuccessfullyDeliveredEmail,2024-09-04 01:14:00,False,1,P04,X,Electricity Bill,C * DS,C,US United States,35 - 44,5,2024-09-04,01:14:00,Wednesday,Night,01,01:00–01:59
EWeek 1 - P04 - X  ,111,SuccessfullyDeliveredEmail,2024-09-04 01:14:00,False,1,P04,X,Electricity Bill,C * DS,C,US United States,45 - 54,5,2024-09-04,01:14:00,Wednesday,Night,01,01:00–01:59
EWeek 1 - P04 - X  ,109,SuccessfullyDeliveredEmail,2024-09-04 01:13:59,False,1,P04,X,Electricity Bill,C * DS,C,US United States,18 - 24,5,2024-09-04,01:13:59,Wednesday,Night,01,01:00–01:59
NWeek 4 - P04 - X ,124,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 4 - P04 - X ,130,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,P04,X,Electricity Bill,C * DS,B,KE Kenya,35 - 44,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 4 - P04 - X ,126,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 3 - P04 - X ,125,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - P04 - X ,128,EmailLinkClicked,2024-04-02 22:02:00,True,3,P04,X,Electricity Bill,C * DS,B,BY Burundi,18 - 24,4,2024-04-02,22:02:00,Tuesday,Night,22,22:00–22:59
NWeek 3 - P04 - X ,128,MessageRead,2024-04-02 22:02:00,True,3,P04,X,Electricity Bill,C * DS,B,BY Burundi,18 - 24,4,2024-04-02,22:02:00,Tuesday,Night,22,22:00–22:59
NWeek 3 - P04 - X ,128,CredSupplied,2024-04-02 22:02:00,True,3,P04,X,Electricity Bill,C * DS,B,BY Burundi,18 - 24,4,2024-04-02,22:02:00,Tuesday,Night,22,22:00–22:59
NWeek 3 - P04 - X ,128,SuccessfullyDeliveredEmail,2024-04-02 22:01:00,True,3,P04,X,Electricity Bill,C * DS,B,BY Burundi,18 - 24,4,2024-04-02,22:01:00,Tuesday,Night,22,22:00–22:59
NWeek 2 - P04 - X  ,131,SuccessfullyDeliveredEmail,2024-03-28 10:01:00,False,2,P04,X,Electricity Bill,C * DS,B,KE Kenya,18 - 24,4,2024-03-28,10:01:00,Thursday,Morning,10,10:00–10:59
NWeek 2 - P04 - X  ,121,SuccessfullyDeliveredEmail,2024-03-28 10:01:00,False,2,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-03-28,10:01:00,Thursday,Morning,10,10:00–10:59
NWeek 2 - P04 - X  ,122,SuccessfullyDeliveredEmail,2024-03-28 10:01:00,False,2,P04,X,Electricity Bill,C * DS,B,KE Kenya,18 - 24,4,2024-03-28,10:01:00,Thursday,Morning,10,10:00–10:59
NWeek 1 - P04 - X ,129,MessageRead,2024-03-22 15:20:00,False,1,P04,X,Electricity Bill,C * DS,B,CG Democratic Republic of Congo,25 - 34,4,2024-03-22,15:20:00,Friday,Afternoon,15,15:00–15:59
NWeek 1 - P04 - X ,123,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P04 - X ,127,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P04 - X ,120,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P04,X,Electricity Bill,C * DS,B,KE Kenya,25 - 34,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P04 - X ,129,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P04,X,Electricity Bill,C * DS,B,CG Democratic Republic of Congo,25 - 34,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
EWeek 4 - P05 - X,138,MessageRead,2024-09-23 11:16:27,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,11:16:27,Monday,Morning,11,11:00–11:59
EWeek 4 - P05 - X,140,SuccessfullyDeliveredEmail,2024-09-23 10:24:10,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,10:24:10,Monday,Morning,10,10:00–10:59
EWeek 4 - P05 - X,138,SuccessfullyDeliveredEmail,2024-09-23 10:24:10,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,10:24:10,Monday,Morning,10,10:00–10:59
EWeek 4 - P05 - X,141,SuccessfullyDeliveredEmail,2024-09-23 10:24:09,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-23,10:24:09,Monday,Morning,10,10:00–10:59
EWeek 4 - P05 - X,139,SuccessfullyDeliveredEmail,2024-09-23 10:24:09,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,10:24:09,Monday,Morning,10,10:00–10:59
EWeek 4 - P05 - X,139,MessageRead,2024-09-23 07:52:45,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-23,07:52:45,Monday,Morning,07,07:00–07:59
EWeek 4 - P05 - X,141,MessageDeleted,2024-09-23 01:11:38,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-23,01:11:38,Monday,Night,01,01:00–01:59
EWeek 4 - P05 - X,141,MessageReplied,2024-09-23 01:07:18,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-23,01:07:18,Monday,Night,01,01:00–01:59
EWeek 4 - P05 - X,141,MessageRead,2024-09-23 01:06:44,False,4,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-23,01:06:44,Monday,Night,01,01:00–01:59
EWeek 3 - P05 - X  ,142,MessageRead,2024-09-17 03:44:25,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:44:25,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,145,MessageDeleted,2024-09-17 03:29:45,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:29:45,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,145,EmailLinkClicked,2024-09-17 03:22:41,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:22:41,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,145,MessageRead,2024-09-17 03:22:29,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:22:29,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,143,CredSupplied,2024-09-17 03:13:54,True,3,P05,X,Credit Card Bill,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:54,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,143,EmailLinkClicked,2024-09-17 03:13:50,True,3,P05,X,Credit Card Bill,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:50,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,143,MessageRead,2024-09-17 03:13:50,True,3,P05,X,Credit Card Bill,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:50,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,145,SuccessfullyDeliveredEmail,2024-09-17 03:13:10,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:10,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,144,SuccessfullyDeliveredEmail,2024-09-17 03:13:08,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:08,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,142,SuccessfullyDeliveredEmail,2024-09-17 03:13:08,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:08,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,143,SuccessfullyDeliveredEmail,2024-09-17 03:13:08,True,3,P05,X,Credit Card Bill,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:08,Tuesday,Night,03,03:00–03:59
EWeek 3 - P05 - X  ,146,SuccessfullyDeliveredEmail,2024-09-17 03:13:08,False,3,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:08,Tuesday,Night,03,03:00–03:59
EWeek 2 - P05 - X  ,135,MessageDeleted,2024-09-16 09:35:29,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-16,09:35:29,Monday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,135,MessageRead,2024-09-16 07:42:54,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-16,07:42:54,Monday,Morning,07,07:00–07:59
EWeek 2 - P05 - X  ,133,CredSupplied,2024-09-12 09:26:35,True,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:26:35,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,133,EmailLinkClicked,2024-09-12 09:26:21,True,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:26:21,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,132,MessageRead,2024-09-12 09:17:40,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:17:40,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,133,MessageRead,2024-09-12 09:11:22,True,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:11:22,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,134,ReportedEmail,2024-09-12 09:11:13,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:11:13,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,134,MessageRead,2024-09-12 09:11:12,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:11:12,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,134,MessageDeleted,2024-09-12 09:11:10,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:11:10,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,132,SuccessfullyDeliveredEmail,2024-09-12 09:10:57,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:10:57,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,135,SuccessfullyDeliveredEmail,2024-09-12 09:10:57,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,45 - 54,5,2024-09-12,09:10:57,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,133,SuccessfullyDeliveredEmail,2024-09-12 09:10:56,True,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:10:56,Thursday,Morning,09,09:00–09:59
EWeek 2 - P05 - X  ,134,SuccessfullyDeliveredEmail,2024-09-12 09:10:55,False,2,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-12,09:10:55,Thursday,Morning,09,09:00–09:59
EWeek 1 - P05 - X   ,137,MessageDeleted,2024-09-07 08:07:23,True,1,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-07,08:07:23,Saturday,Morning,08,08:00–08:59
EWeek 1 - P05 - X   ,137,CredSupplied,2024-09-07 07:47:04,True,1,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-07,07:47:04,Saturday,Morning,07,07:00–07:59
EWeek 1 - P05 - X   ,137,EmailLinkClicked,2024-09-07 07:47:01,True,1,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-07,07:47:01,Saturday,Morning,07,07:00–07:59
EWeek 1 - P05 - X   ,137,MessageRead,2024-09-07 07:47:01,True,1,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-07,07:47:01,Saturday,Morning,07,07:00–07:59
EWeek 1 - P05 - X   ,136,MessageDeleted,2024-09-04 01:57:05,False,1,P05,X,Credit Card Bill,C * DS,C,US United States,55 - 64,5,2024-09-04,01:57:05,Wednesday,Night,01,01:00–01:59
EWeek 1 - P05 - X   ,137,SuccessfullyDeliveredEmail,2024-09-04 01:14:02,True,1,P05,X,Credit Card Bill,C * DS,C,US United States,18 - 24,5,2024-09-04,01:14:02,Wednesday,Night,01,01:00–01:59
EWeek 1 - P05 - X   ,136,SuccessfullyDeliveredEmail,2024-09-04 01:14:02,False,1,P05,X,Credit Card Bill,C * DS,C,US United States,55 - 64,5,2024-09-04,01:14:02,Wednesday,Night,01,01:00–01:59
NWeek 4 - P05 - X   ,157,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,P05,X,Credit Card Bill,C * DS,B,KE Kenya,18 - 24,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 4 - P05 - X   ,158,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,P05,X,Credit Card Bill,C * DS,B,KE Kenya,25 - 34,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 3 - P05 - X   ,147,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,P05,X,Credit Card Bill,C * DS,B,KE Kenya,25 - 34,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - P05 - X   ,156,SuccessfullyDeliveredEmail,2024-04-02 22:01:00,False,3,P05,X,Credit Card Bill,C * DS,B,KE Kenya,45 - 54,4,2024-04-02,22:01:00,Tuesday,Night,22,22:00–22:59
NWeek 1 - P05 - X ,149,EmailLinkClicked,2024-03-28 18:47:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,45 - 54,4,2024-03-28,18:47:00,Thursday,Evening,18,18:00–18:59
NWeek 1 - P05 - X ,149,MessageRead,2024-03-28 18:47:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,45 - 54,4,2024-03-28,18:47:00,Thursday,Evening,18,18:00–18:59
NWeek 2 - P05 - X  ,148,SuccessfullyDeliveredEmail,2024-03-28 10:00:00,False,2,P05,X,Credit Card Bill,C * DS,B,CG Democratic Republic of Congo,45 - 54,4,2024-03-28,10:00:00,Thursday,Morning,10,10:00–10:59
NWeek 2 - P05 - X  ,150,SuccessfullyDeliveredEmail,2024-03-27 16:00:00,False,2,P05,X,Credit Card Bill,C * DS,B,KE Kenya,45 - 54,4,2024-03-27,16:00:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 1 - P05 - X ,151,MessageRead,2024-03-21 21:01:00,False,1,P05,X,Credit Card Bill,C * DS,B,CG Democratic Republic of Congo,18 - 24,4,2024-03-21,21:01:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P05 - X ,151,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P05,X,Credit Card Bill,C * DS,B,CG Democratic Republic of Congo,18 - 24,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P05 - X ,149,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,45 - 54,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P05 - X ,152,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,18 - 24,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P05 - X ,155,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,18 - 24,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P05 - X ,153,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,18 - 24,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - P05 - X ,154,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,P05,X,Credit Card Bill,C * DS,B,KE Kenya,25 - 34,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
EWeek 4 - P06 - X,167,MessageDeleted,2024-09-23 10:33:23,False,4,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-23,10:33:23,Monday,Morning,10,10:00–10:59
EWeek 4 - P06 - X,168,MessageRead,2024-09-23 10:26:14,False,4,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-23,10:26:14,Monday,Morning,10,10:00–10:59
EWeek 4 - P06 - X,167,SuccessfullyDeliveredEmail,2024-09-23 10:24:07,False,4,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-23,10:24:07,Monday,Morning,10,10:00–10:59
EWeek 4 - P06 - X,169,SuccessfullyDeliveredEmail,2024-09-23 10:24:07,False,4,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-23,10:24:07,Monday,Morning,10,10:00–10:59
EWeek 4 - P06 - X,168,SuccessfullyDeliveredEmail,2024-09-23 10:24:06,False,4,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-23,10:24:06,Monday,Morning,10,10:00–10:59
EWeek 3 - P06 - X   ,170,MessageDeleted,2024-09-18 06:30:21,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-18,06:30:21,Wednesday,Morning,06,06:00–06:59
EWeek 3 - P06 - X   ,170,MessageRead,2024-09-18 06:30:20,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-18,06:30:20,Wednesday,Morning,06,06:00–06:59
EWeek 2 - P06 - X  ,159,MessageRead,2024-09-18 04:15:03,False,2,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-18,04:15:03,Wednesday,Night,04,04:00–04:59
EWeek 3 - P06 - X   ,171,EmailLinkClicked,2024-09-17 03:38:20,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-17,03:38:20,Tuesday,Night,03,03:00–03:59
EWeek 3 - P06 - X   ,171,MessageRead,2024-09-17 03:38:20,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-17,03:38:20,Tuesday,Night,03,03:00–03:59
EWeek 3 - P06 - X   ,172,SuccessfullyDeliveredEmail,2024-09-17 03:13:43,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:43,Tuesday,Night,03,03:00–03:59
EWeek 3 - P06 - X   ,170,SuccessfullyDeliveredEmail,2024-09-17 03:13:40,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:40,Tuesday,Night,03,03:00–03:59
EWeek 3 - P06 - X   ,173,SuccessfullyDeliveredEmail,2024-09-17 03:13:39,False,3,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-17,03:13:39,Tuesday,Night,03,03:00–03:59
EWeek 3 - P06 - X   ,171,SuccessfullyDeliveredEmail,2024-09-17 03:13:39,False,3,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-17,03:13:39,Tuesday,Night,03,03:00–03:59
EWeek 2 - P06 - X  ,161,MessageDeleted,2024-09-13 11:23:46,False,2,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-13,11:23:46,Friday,Morning,11,11:00–11:59
EWeek 2 - P06 - X  ,161,MessageRead,2024-09-13 11:22:27,False,2,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-13,11:22:27,Friday,Morning,11,11:00–11:59
EWeek 2 - P06 - X  ,160,EmailLinkClicked,2024-09-12 09:12:57,False,2,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-12,09:12:57,Thursday,Morning,09,09:00–09:59
EWeek 2 - P06 - X  ,160,MessageRead,2024-09-12 09:12:57,False,2,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-12,09:12:57,Thursday,Morning,09,09:00–09:59
EWeek 2 - P06 - X  ,161,SuccessfullyDeliveredEmail,2024-09-12 09:11:06,False,2,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-12,09:11:06,Thursday,Morning,09,09:00–09:59
EWeek 2 - P06 - X  ,160,SuccessfullyDeliveredEmail,2024-09-12 09:11:05,False,2,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-12,09:11:05,Thursday,Morning,09,09:00–09:59
EWeek 2 - P06 - X  ,159,SuccessfullyDeliveredEmail,2024-09-12 09:11:04,False,2,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-12,09:11:04,Thursday,Morning,09,09:00–09:59
EWeek 2 - P06 - X  ,162,SuccessfullyDeliveredEmail,2024-09-12 09:11:03,False,2,P06,X,Tuition Update,C * DS,C,US United States,35 - 44,5,2024-09-12,09:11:03,Thursday,Morning,09,09:00–09:59
EWeek 1 - P06 - X  ,164,CredSupplied,2024-09-10 03:02:31,True,1,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-10,03:02:31,Tuesday,Night,03,03:00–03:59
EWeek 1 - P06 - X  ,164,EmailLinkClicked,2024-09-10 03:02:27,True,1,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-10,03:02:27,Tuesday,Night,03,03:00–03:59
EWeek 1 - P06 - X  ,164,MessageRead,2024-09-10 03:02:27,True,1,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-10,03:02:27,Tuesday,Night,03,03:00–03:59
EWeek 1 - P06 - X  ,166,CredSupplied,2024-09-07 10:03:39,True,1,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-07,10:03:39,Saturday,Morning,10,10:00–10:59
EWeek 1 - P06 - X  ,166,EmailLinkClicked,2024-09-07 10:01:09,True,1,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-07,10:01:09,Saturday,Morning,10,10:00–10:59
EWeek 1 - P06 - X  ,166,MessageRead,2024-09-07 10:01:09,True,1,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-07,10:01:09,Saturday,Morning,10,10:00–10:59
EWeek 1 - P06 - X  ,165,MessageRead,2024-09-06 09:04:28,False,1,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-06,09:04:28,Friday,Morning,09,09:00–09:59
EWeek 1 - P06 - X  ,163,MessageRead,2024-09-04 07:59:04,False,1,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-04,07:59:04,Wednesday,Morning,07,07:00–07:59
EWeek 1 - P06 - X  ,164,SuccessfullyDeliveredEmail,2024-09-04 01:13:44,True,1,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-04,01:13:44,Wednesday,Night,01,01:00–01:59
EWeek 1 - P06 - X  ,165,SuccessfullyDeliveredEmail,2024-09-04 01:13:44,False,1,P06,X,Tuition Update,C * DS,C,US United States,18 - 24,5,2024-09-04,01:13:44,Wednesday,Night,01,01:00–01:59
EWeek 1 - P06 - X  ,163,SuccessfullyDeliveredEmail,2024-09-04 01:13:44,False,1,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-04,01:13:44,Wednesday,Night,01,01:00–01:59
EWeek 1 - P06 - X  ,166,SuccessfullyDeliveredEmail,2024-09-04 01:13:43,True,1,P06,X,Tuition Update,C * DS,C,US United States,25 - 34,5,2024-09-04,01:13:43,Wednesday,Night,01,01:00–01:59
